Justiça#Tribunal#UF#Tipo de unidade#Classificação da unidade#Código#Unidade Judiciária#Município sede#Telefone#CEP#Endereço#Unidades Judiciárias#Estoque#Taxa de congestionamento líquida#Taxa de congestionamento total
Total###########1.124#1.519.657#58,9%#62,6%
Justiça Estadual#Total##########1.103#1.475.089#58,7%#62,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#O1º - OUTRAS UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#77985#PLANTÃO - AUDIÊNCIA DE CUSTÓDIA - VIANA#VIANA#(027) 3255-9100#29.130-911#RUA MAJOR DOMINGOS VICENTE, Nº 70 - CENTRO#1#22#87,0%#88,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4947#1ª VARA CRIMINAL - CACHOEIRO DE ITAPEMIRIM#CACHOEIRO DE ITAPEMIRIM#(028) 3526-5750#29.306-500#AV. MONTE CASTELO, S/Nº - INDEPENDÊNCIA#1#1.611#68,3%#73,4%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#11703#1ª VARA ESPECIALIZADA EM VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER - VITORIA#VITORIA#(027) 3235-8475#29.043-213#AV. MARUÍPE, 2544 - BLOCO A, PISO 3 - ITARARÉ#1#3.490#70,7%#73,6%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17249#3ª VARA CRIMINAL - SAO MATEUS#SAO MATEUS#(027) 3763-8900#29.936-160#AV. JOÃO NARDOTO, Nº 140 - JAQUELINE#1#4.085#82,0%#85,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18424#9ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-5100#29.100-970#PRAÇA ALMIRANTE TAMANDARÉ, 193 - PRAINHA, CENTRO#1#3.181#76,7%#80,1%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5042#2ª VARA CRIMINAL - SAO MATEUS#SAO MATEUS#(027) 3763-8900#29.936-160#AV. JOÃO NARDOTO, Nº 140 - JAQUELINE#1#135#22,0%#22,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4511#8ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-2600#29.107-355#RUA DOUTOR ANNOR DA SILVA, 191, BOA VISTA II#1#166#16,0%#16,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18102#2ª VARA CRIMINAL - ARACRUZ#ARACRUZ#(027) 3256-1328#29.190-256#RUA OSÓRIO DA ROCHA SILVA, Nº 22 - PARAÍSO#1#2.995#81,6%#83,3%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4176#6ª VARA CRIMINAL - VITORIA#VITORIA#(027) 3198-3000#29.015-160#RUA PEDRO PALÁCIOS, Nº 105 - CENTRO#1#1.843#72,2%#75,7%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4168#7ª VARA CRIMINAL - VEPEMA - VITORIA#VITORIA#(027) 3323-2452#29.015-050#RUA COSME ROLIM, S/Nº - CIDADE ALTA#1#3.623#95,3%#95,3%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18214#VARA DE EXECUÇÕES PENAIS - VILA VELHA#VILA VELHA#(027) 3149-2600#29.107-355#RUA DOUTOR ANNOR DA SILVA, 191, BOA VISTA II#1#17#6,4%#6,4%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4170#9ª VARA CRIMINAL - VITORIA#VITORIA#(027) 3198-3000#29.015-160#RUA PEDRO PALÁCIOS, Nº 105 - CENTRO#1#926#68,1%#68,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4682#1ª VARA CRIMINAL - VIANA#VIANA#(027) 3255-9100#29.130-911#RUA MAJOR DOMINGOS VICENTE, Nº 70 - CENTRO#1#1.498#65,0%#66,5%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#18265#3ª VARA CRIMINAL - VIANA#VIANA#(027) 3255-9100#29.130-911#RUA MAJOR DOMINGOS VICENTE, Nº 70 - CENTRO#1#1.471#72,4%#75,1%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4649#1ª VARA CRIMINAL - SERRA#SERRA#(027) 3291-1000#29.176-090#AV. GETÚLIO VARGAS, Nº 250 - CENTRO#1#3.306#84,3%#86,5%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4499#2ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-2600#29.107-355#RUA DOUTOR ANNOR DA SILVA, 191, BOA VISTA II#1#1.683#56,5%#63,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4963#1ª VARA CRIMINAL - COLATINA#COLATINA#(027) 3721-5022#29.702-710#PRAÇA SOL POENTE, Nº 100 - ESPLANADA#1#1.262#56,5%#64,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4503#4ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-2600#29.107-355#RUA DOUTOR ANNOR DA SILVA, 191, BOA VISTA II#1#1.340#83,0%#83,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4500#3ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-2600#29.107-355#RUA DOUTOR ANNOR DA SILVA, 191, BOA VISTA II#1#1.950#68,9%#73,8%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4474#10ª VARA CRIMINAL - VITORIA#VITORIA#(027) 3198-3000#29.015-160#RUA PEDRO PALÁCIOS, Nº 105 - CENTRO#1#2.756#90,3%#91,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4966#4ª VARA CRIMINAL - COLATINA#COLATINA#(027) 3721-5022#29.702-710#PRAÇA SOL POENTE, Nº 100 - ESPLANADA#1#1.122#61,0%#66,3%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4990#VARA CRIMINAL - ITAPEMIRIM#ITAPEMIRIM#(028) 3529-7600#29.330-000#RUA MELCHÍADES FÉLIX DE SOUZA, Nº 200 - SERRAMAR#1#1.714#68,3%#72,1%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4683#2ª VARA CRIMINAL - VIANA#VIANA#(027) 3246-5500#29.152-100#RUA SÃO JOÃO BATISTA - Nº 1000, ALTO LAJE, CARIACICA#1#1.382#98,8%#98,8%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4997#2ª VARA CRIMINAL - LINHARES#LINHARES#(027) 3371-1876#29.906-660#RUA ALAIR GARCIA DUARTE, S/Nº - TRÊS BARRAS#1#131#59,0%#59,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4948#2ª VARA CRIMINAL - CACHOEIRO DE ITAPEMIRIM#CACHOEIRO DE ITAPEMIRIM#(028) 3526-5750#29.306-500#AV. MONTE CASTELO, S/Nº - INDEPENDÊNCIA#1#280#67,1%#67,1%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4602#3ª VARA CRIMINAL - CARIACICA#CARIACICA#(027) 3246-5500#29.151-230#RUA SÃO JOÃO BATISTA - Nº 1000, ALTO LAJE#1#1.346#53,2%#61,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4982#3ª VARA CRIMINAL - GUARAPARI#GUARAPARI#(027) 3161-7000#29.214-110#ALAMEDA FRANCISCO VIEIRA SIMÕES, S/Nº - MUQUIÇABA#1#1.642#54,5%#59,6%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4965#3ª VARA CRIMINAL - COLATINA#COLATINA#(027) 3721-5022#29.702-710#PRAÇA SOL POENTE, Nº 100 - ESPLANADA#1#1.051#46,4%#51,4%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4998#3ª VARA CRIMINAL - LINHARES#LINHARES#(027) 3371-1876#29.906-660#RUA ALAIR GARCIA DUARTE, S/Nº - TRÊS BARRAS#1#2.819#76,0%#81,7%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#13695#4ª VARA CRIMINAL - CACHOEIRO DE ITAPEMIRIM#CACHOEIRO DE ITAPEMIRIM#(028) 3526-5750#29.306-500#AV. MONTE CASTELO, S/Nº - INDEPENDÊNCIA#1#2.183#76,0%#78,8%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4507#5ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-5100#29.100-970#PRAÇA ALMIRANTE TAMANDARÉ, 193 - PRAINHA, CENTRO#1#2.124#62,8%#67,5%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4508#6ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-2600#29.107-355#RUA DOUTOR ANNOR DA SILVA, 191, BOA VISTA II#1#1.840#57,6%#64,6%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4655#4ª VARA CRIMINAL - SERRA#SERRA#(027) 3291-1000#29.176-090#AV. GETÚLIO VARGAS, Nº 250 - CENTRO#1#3.101#90,9%#92,1%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4163#3ª VARA CRIMINAL - VITORIA#VITORIA#(027) 3198-3000#29.015-160#RUA PEDRO PALÁCIOS, Nº 105 - CENTRO#1#63#26,7%#26,7%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4159#2ª VARA CRIMINAL - VITORIA#VITORIA#(027) 3198-3000#29.015-160#RUA PEDRO PALÁCIOS, Nº 105 - CENTRO#1#1.116#46,8%#59,0%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4175#5ª VARA CRIMINAL - VITORIA#VITORIA#(027) 3198-3000#29.015-160#RUA PEDRO PALÁCIOS, Nº 105 - CENTRO#1#1.823#72,7%#78,1%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4165#4ª VARA CRIMINAL - VITORIA#VITORIA#(027) 3198-3000#29.015-160#RUA PEDRO PALÁCIOS, Nº 105 - CENTRO#1#1.748#60,5%#65,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4656#5ª VARA CRIMINAL - SERRA#SERRA#(027) 3291-1000#29.176-090#AV. GETÚLIO VARGAS, Nº 250 - CENTRO#1#1.692#62,3%#68,6%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17920#4ª VARA CRIMINAL - LINHARES#LINHARES#(027) 3371-1876#29.906-660#RUA ALAIR GARCIA DUARTE, S/Nº - TRÊS BARRAS#1#2.423#48,3%#50,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4980#1ª VARA CRIMINAL - GUARAPARI#GUARAPARI#(027) 3161-7000#29.214-110#ALAMEDA FRANCISCO VIEIRA SIMÕES, S/Nº - MUQUIÇABA#1#1.132#71,0%#74,1%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#13787#5ª VARA CRIMINAL - CARIACICA#CARIACICA#(027) 3246-5500#29.151-230#RUA SÃO JOÃO BATISTA - Nº 1000, ALTO LAJE#1#3.584#82,9%#83,4%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4596#1ª VARA CRIMINAL - CARIACICA#CARIACICA#(027) 3246-5500#29.151-230#RUA SÃO JOÃO BATISTA - Nº 1000, ALTO LAJE#1#2.537#77,4%#80,9%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4981#2ª VARA CRIMINAL - GUARAPARI#GUARAPARI#(027) 3161-7000#29.214-110#ALAMEDA FRANCISCO VIEIRA SIMÕES, S/Nº - MUQUIÇABA#1#2.847#69,7%#75,7%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4657#6ª VARA CRIMINAL - SERRA#SERRA#(027) 3291-1000#29.176-090#AV. GETÚLIO VARGAS, Nº 250 - CENTRO#1#3.148#61,2%#64,6%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4497#1ª VARA CRIMINAL - VILA VELHA#VILA VELHA#(027) 3149-2600#29.107-355#RUA DOUTOR ANNOR DA SILVA, 191, BOA VISTA II#1#2.006#71,8%#75,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4599#2ª VARA CRIMINAL - CARIACICA#CARIACICA#(027) 3246-5500#29.151-230#RUA SÃO JOÃO BATISTA - Nº 1000, ALTO LAJE#1#2.654#83,0%#83,2%
Justiça Estadual#TJES#ES#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4652#2ª VARA CRIMINAL - SERRA#SERRA#(027) 3291-1000#29.176-090#AV. GETÚLIO VARGAS, Nº 250 - CENTRO#1#2.086#77,5%#81,0%
Justiça Estadual#TJGO#GO#-#-#14598#VALPARAÍSO DE GOIÁS - 1ª VARA CRIMINAL (CRIMES DOLOSOS CONTRA A VIDA, PRES TRIB JURI E EXEC PEN)#VALPARAISO DE GOIAS#(000) 0000-0000#00.000-000#-#1#402#30,5%#32,3%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#3084#2º JUIZADO ESPECIAL CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3244-0905#65.045-180#AVENIDA CASEMIRO JÚNIOR, Nº 260, ANIL, SÃO LUÍS-MA#1#674#47,9%#47,9%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#3159#JUIZADO ESPECIAL CRIMINAL DE IMPERATRIZ#IMPERATRIZ#(099) 3524-7155#65.919-150#RUA IRACEMA, Nº 709 - BAIRRO NOVA IMPERATRIZ,  IMPERATRIZ-MA#1#95#48,5%#48,5%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#3087#3º JUIZADO ESPECIAL CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5744#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/N,Â  5º ANDAR, FÓRUM DES SARNEY COSTA,€“ CALHAU, SÃO LUÍS-MA#1#883#33,7%#33,7%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#3090#JUIZADO ESPECIAL DO TRÂNSITO DE SÃO LUÍS#SAO LUIS#(098) 3249-0002#65.047-400#RUA DO SEMA, S/Nº - VILA PALMEIRA (AO LADO DO DETRAN), SÃO LUÍS-MA#1#1.768#46,4%#50,6%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#JE - JUIZADO ESPECIAL;#3081#1º JUIZADO ESPECIAL CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5618#65.076-905#AVENIDA PROFESSOR CARLOS CUNHA, S/N, FÓRUM DES. SARNEY COSTA, 5º ANDAR, SÃO LUÍS-MA#1#964#55,4%#55,4%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#14101#2ª VARA DE ENTORPECENTES DE SÃO LUÍS#SAO LUIS#(098) 3194-5569#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.546#82,4%#82,4%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#11232#VARA ESPECIAL DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DE SÃO LUÍS#SAO LUIS#(098) 3198-0165#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#3.204#80,2%#80,2%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17266#VARA DAS EXECUÇÕES PENAIS DE IMPERATRIZ#IMPERATRIZ#(099) 3529-2027#65.900-440#RUA RUI BARBOSA, S/Nº,  CENTRO,  IMPERATRIZ-MA#1#2.372#97,1%#97,1%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17275#1ª VARA DAS EXECUÇÕES PENAIS DE SÃO LUÍS#SAO LUIS#(098) 3194-5800#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#9.700#99,1%#99,1%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#17276#2ª VARA DAS EXECUÇÕES PENAIS DE SÃO LUÍS#SAO LUIS#(098) 3227-3151#65.075-400#RUA DAS SUCUPIRAS, QUADRA 47, CASA 31, BAIRRO RENASCENÇA I, SÃO LUÍS-MA#1#5.737#58,1%#58,1%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2875#3ª VARA CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5513#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.358#74,9%#74,9%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2865#3ª VARA DO TRIBUNAL DO JÚRI DE SÃO LUÍS#SAO LUIS#(098) 3194-5554#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#443#79,1%#79,1%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2867#1ª VARA CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5503#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#804#63,9%#63,9%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2883#6ª VARA CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5529#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.619#75,5%#75,5%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2886#7ª VARA CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5536#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.546#79,3%#79,3%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2878#4ª VARA CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5519#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.067#66,1%#66,1%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2880#5ª VARA CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5524#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.762#81,0%#81,0%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2873#2ª VARA CRIMINAL DE SÃO LUÍS#SAO LUIS#(098) 3194-5508#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.958#88,2%#88,3%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#2891#4ª VARA DO TRIBUNAL DO JÚRI DE SÃO LUÍS#SAO LUIS#(098) 3194-5559#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#593#74,3%#74,3%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#3071#VARA ESPECIAL DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DE IMPERATRIZ#IMPERATRIZ#(099) 3525-4689#65.900-440#RUA FREI MANOEL PROCÓPIO, Nº 51, CENTRO, IMPERATRIZ-MA#1#2.073#71,5%#71,5%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#3000#1ª VARA DE ENTORPECENTES DE SÃO LUÍS#SAO LUIS#(098) 3194-5564#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#1.649#83,5%#83,5%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#3004#1ª VARA DO TRIBUNAL DO JÚRI DE SÃO LUÍS#SAO LUIS#(098) 3194-5544#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#373#66,9%#67,0%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#3006#2ª VARA DO TRIBUNAL DO JÚRI DE SÃO LUÍS#SAO LUIS#(098) 3194-5549#65.076-820#AV. PROFESSOR CARLOS CUNHA, S/Nº, CALHAU, SÃO LUÍS-MA#1#356#56,9%#57,2%
Justiça Estadual#TJMA#MA#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#77709#2ª VARA ESPECIAL DE VIOLÊNCIA DOMÉSTICA E FAMILIAR CONTRA A MULHER DO TERMO JUDICIÁRIO DE SÃO LUÍS#SAO LUIS#(098) 3198-0165#65.076-820#AV. PROF. CARLOS CUNHA, 572 - JARACATY, SÃO LUÍS - MA#1#4.925#52,3%#52,3%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#6120#VARA DE EXECUÇÕES CRIMINAIS DA COMARCA DE JUIZ DE FORA#JUIZ DE FORA#(032) 3257-5800#36.015-460#R MARECHAL DEODORO Nº 662 CENTRO#1#9#0,3%#0,3%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5281#VARA DE EXECUÇÕES CRIMINAIS DA COMARCA DE GOVERNADOR VALADARES#GOVERNADOR VALADARES#(033) 3279-5800#35.010-142#PÇ DO XX ANIVERSÁRIO Nº S/Nº CENTRO#1#13#0,5%#0,5%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5723#VARA DE EXECUÇÕES CRIMINAIS DA COMARCA DE BELO HORIZONTE#BELO HORIZONTE#(031) 3330-2000#30.190-002#AV AUGUSTO DE LIMA Nº 1549 BARRO PRETO#1#1.128#6,8%#6,8%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5449#VARA DE EXECUÇÕES CRIMINAIS DA COMARCA DE UBERLÂNDIA#UBERLANDIA#(034) 3228-8300#38.405-142#R RONDON PACHECO Nº 6130 TIBERY#1#0#0,0%#0,0%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4146#2ª VARA DE TÓXICOS DA COMARCA DE BELO HORIZONTE#BELO HORIZONTE#(031) 3330-2000#30.190-002#AV AUGUSTO DE LIMA Nº 1549 BARRO PRETO#1#1.435#69,3%#71,1%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4144#1ª VARA DE TÓXICOS DA COMARCA DE BELO HORIZONTE#BELO HORIZONTE#(031) 3330-2000#30.190-002#AV AUGUSTO DE LIMA Nº 1549 BARRO PRETO#1#1.990#70,1%#76,0%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#5806#VARA DE EXECUÇÕES CRIMINAIS DA COMARCA DE RIBEIRÃO DAS NEVES#RIBEIRAO DAS NEVES#(031) 3624-2528#33.800-000#AV DOS NOGUEIRAS Nº 136 CENTRO#1#777#11,3%#11,3%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4151#3ª VARA DE TÓXICOS DA COMARCA DE BELO HORIZONTE#BELO HORIZONTE#(031) 3330-2000#30.190-002#AV AUGUSTO DE LIMA Nº 1549 BARRO PRETO#1#1.402#55,8%#57,8%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4224#1º TRIBUNAL DO JÚRI DA COMARCA DE BELO HORIZONTE#BELO HORIZONTE#(031) 3330-2000#30.190-002#AV AUGUSTO DE LIMA Nº 1549 BARRO PRETO#1#783#78,0%#78,1%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#13353#VARA DE EXECUÇÕES PENAIS DA COMARCA DE IGARAPÉ#IGARAPE#(031) 3534-2240#32.900-000#R MANOEL FRANCO AMARAL Nº 450#1#0#0,0%#0,0%
Justiça Estadual#TJMG#MG#UNIDADES JUDICIÁRIAS DE PRIMEIRO GRAU#V - VARA;#4228#2º TRIBUNAL DO JÚRI DA COMARCA DE BELO HORIZONTE#BELO HORIZONTE#(031) 3330-2000#30.190-002#AV AUGUSTO DE LIMA Nº 1549 BARRO PRETO#1#611#66,0%#73,5%
